31.81561826022689,35.1412196464279
31.86266425027146,35.264717774506686
31.830694506780233,35.13204591130376
31.804133871927984,35.16555456232442
31.74999933533728,35.29056338182918
31.89931139850789,35.10891127649009
31.872032207457256,35.220638122193634
31.776321197183822,35.156723643581344
31.83499296942699,35.19136623021166
31.837172297094916,35.232369264010465
31.72659562894244,35.253567562788795
31.896482649802238,35.29387763208098
31.82266536410934,35.10885212657293
31.70081102883168,35.126794505409826
31.888200454279165,35.160572112405816
31.773229120332083,35.279639248907834
31.76287276099129,35.20979643680248
31.787206191524824,35.11299883522537
31.816909245140383,35.26881357953238
31.73128378367748,35.14485979373721
31.78257404154297,35.107384973811726
31.79932069972331,35.26359657288592
31.83157818775182,35.20669674713055
31.871025148154718,35.129937626994284
31.813447095372624,35.17483496354962
31.82026090942273,35.122583140378886
31.855102540214563,35.11932116663687
31.733272749158647,35.26148995040495
31.889538784844696,35.1866463005103
31.782816166349658,35.149096375228154
31.754940678393115,35.223450554194834
31.735692082144144,35.12389650086616
31.791146971736207,35.13298756131593
31.829744966243243,35.2642111348723
31.85550227787508,35.196026678044866
31.769514251244164,35.186942109798885
31.701001714981867,35.24251464015793
31.766331444527097,35.16388464755211
31.715985006484043,35.1896111852002
31.81656979346012,35.17811738836858
31.87390910907948,35.2346706433497
31.74828164836216,35.20507076977532
31.88210676352932,35.20402193886428
31.82042097374779,35.112554724762305
31.79787722330435,35.19228825255929
31.780225976013778,35.18408707162931
31.816987009866878,35.20773340968463
31.797979151758184,35.13315928810644
31.788269363490716,35.29373563971219
31.783034738643565,35.10706356595757
31.700566085336472,35.20708369026324
31.71011458836442,35.11854868106844
31.721751282525393,35.19081566606976
31.89853761315275,35.19701107016101
31.791728056761677,35.18730216290742
31.80022243696845,35.189417493854805
31.84524304011333,35.27958830712546
31.839574069467552,35.184662120533545
31.829905823647472,35.281908119504735
31.7307254683072,35.14746849138001
31.82382240002289,35.23740398912963
31.828520044542355,35.217705712579665
31.865884638769074,35.19578859064713
31.861517772251926,35.29247116937679
31.787071336584113,35.27176911569616
31.84364847583966,35.2777362988726
31.709247177239128,35.28261972896847
31.85336770710897,35.2924757854724
31.896263871813883,35.157097146157376
31.834000263329337,35.128254706205404
31.819026552737757,35.283915935139134
31.738394664206886,35.16997373727343
31.71594913541,35.13893126312904
31.74154053328376,35.11920018596109
31.8999396075435,35.27750679099888
31.79275199452515,35.24874048941047
31.839047358672822,35.20449092197787
31.78469735897723,35.232814664756425
31.81110397459344,35.15317796557774
31.772865109318385,35.225453352604454
31.825425778340914,35.14191875222903
31.821954598141406,35.274985752078656
31.874267489928176,35.230452661513894
31.71403453465145,35.184703617985726
31.717804456984826,35.1110499595821
31.750939617097707,35.19137475255753
31.851879900982407,35.225768307968146
31.756496920386972,35.23901381238401
31.8013013921669,35.20150592313414
31.752724412686465,35.18832913732454
31.768305174036293,35.245309278781804
31.796519306161983,35.18935311563801
31.795401618759612,35.1959822745382
31.83792774012656,35.24396953786465
31.860219394746533,35.18105137632918
31.858707972121998,35.29294518918234
31.898469882332897,35.24413112039005
31.713097729676267,35.26945730557076
31.86729139433231,35.10326356379952
31.81428051893798,35.18577781093502
